PetID,Score,Magnitude,Language
4446dde7e,0.5,3.4,en
a2cd0e1e4,0.8,0.8,en
4d7573c5e,0.7,1.5,en
a36b60379,0.1,3,en
6648175ff,0.9,0.9,en
5e696928a,0.9,0.9,en
8a9d11c50,0.1,2.3,en
7a6a9aace,0.5,2.6,en
502a2a9db,0.5,2.6,en
729f4d5fa,0.4,0.8,en
c0c1504db,0.6,1.3,en
4d28b3255,-0.3,1.2,en
6eef41768,0,0.4,en
175926b9c,0.1,2.1,en
1a56bb056,0.5,0.5,en
04bad9310,0.2,5.7,en
ed6812520,0.5,2.7,en
dcc316599,0.2,3.8,en
ac3d34246,0.1,0.8,en
e50fb0c6c,0.2,2,en
a5984b6df,0.5,1.5,en
c538efa0b,0.4,2.4,en
04c4a7493,0,2,en
b799d4d84,0,2,en
f2816bd92,0.1,0.3,en
335f2c11b,0,2.3,en
ce18c7a4b,-0.1,4.4,en
8a6d97169,0.1,3.3,en
2de2cbdcf,0,1.3,en
158b502d3,0.2,3.9,en
629df03ce,0.1,5.2,en
2a89fe4a5,0.1,0.7,en
132cc7d6c,0.2,1.3,en
e7e2eca9e,0.9,0.9,en
c9928594c,0.2,7.5,en
edeab1cc8,0.3,1.3,en
8d8ff1b29,0,6,en
03a694927,0.7,2.3,en
f91ffd577,0.2,0.8,en
01ac09f2a,0.1,6.1,en
3a5d5a265,0.2,2.1,en
9223ca4fa,0.5,2.5,en
a9a2b71d8,0.5,2.5,en
ad5021d77,0.1,0.7,en
a6278a50c,0.1,2.4,en
ac495f25b,0,0.3,en
ead9fb6b7,0.8,0.8,en
124eeac80,0.5,4.2,en
512bf1e8a,0.2,1.9,en
9d20353ed,0,0,en
e96c2483c,-0.2,0.9,en
6a88c7fa4,0.2,6.2,en
fa6c44396,0.2,4.6,en
98e1a3f01,0.4,2.6,en
3002577b8,0,1,en
164857bd8,0.9,0.9,en
f3aada535,0.4,4.2,en
d7a772967,0.2,0.5,en
245bd5ca0,0.4,1.9,en
cacbb858d,0.1,1.1,en
497d68d48,0.2,4.1,en
a86cf6b79,0.4,3.1,en
7ffefe87a,0.4,3.1,en
57d556084,0.2,0.2,en
02a2a622c,0,1.2,en
3b1391dda,0.2,4.2,en
88cc9be30,0.3,3,en
af4483325,0.3,1.2,en
3bf6cdab0,0.4,2,en
db095d92a,0.6,1.8,en
f6dba1642,0.9,1.9,en
d3fd60eb9,0.3,2.6,en
51714821c,0.6,2.6,en
3be835fa8,0.2,2.2,en
220d4394a,0.5,3.8,en
402e83205,0.5,1.1,en
c14530f38,0.8,3.2,en
ecaf2b938,0,0,en
92c42a055,0,1.8,en
d2512e37a,0.8,0.8,en
d4e102aa3,0,1.3,en
a6ce0ccf2,0.2,1.9,en
e2ecf822a,0.4,3,en
efb2cb92c,0.3,1.4,en
3740bcc5d,0.9,1.8,en
2e1448ee0,0.3,3.1,en
9f01beeef,0.5,1.1,en
c78fa1a45,0.4,2.4,en
dbfb1869f,0.9,0.9,en
1c7619fdc,0.3,1.9,en
eb307c1f0,0.2,2.5,en
80c4e9e4d,0.2,6.4,en
02a084920,0.3,1.2,en
b8acb4269,0.3,1.2,en
37ea8d2db,0.2,3.6,en
d42b92c05,0.4,2.7,en
0c5dbd29f,0.2,1.7,en
3161fe0f4,0.1,0.8,en
fda1395ab,0.3,2.2,en
5dcdbaaa4,0.2,2,en
f97c8edc4,0.5,0.5,en
fceb751c7,0.7,0.7,en
54fd5fde4,0,3.4,en
c31714ab2,0.4,4.2,en
6a9d18d89,0.1,9.3,en
fb00c8969,0,2,en
69a15acbb,0.2,2.8,en
f66357936,0.8,1.6,en
8ab591301,0.9,1.8,en
9cc2822d9,0.3,6.5,en
aefff4a06,0.5,3.4,en
7dfa4e393,0.4,1.7,en
09c7b610e,0.4,3.5,en
245b99f60,0.1,3.5,en
2d304409b,0.2,1.2,en
596cf7334,0,2.2,en
af56651cb,0.2,0.8,en
50cbc6c8f,0.7,1.4,en
8b9a1b086,0.7,2.1,en
2a36bc3b5,0.1,0.1,en
829853d11,0.3,2.6,en
e976f3d3a,0.4,0.9,en
98b1fe759,0.4,0.9,en
2b7509f97,0.6,2,en
ee2793324,0.3,0.7,en
e2e7a93fe,0.4,1.9,en
db45d8505,0.9,0.9,en
0ea2638e9,0.4,6.7,en
379da0b71,0.4,0.4,en
75bd3a017,0.3,1.3,en
28ce3c3ea,0,0.1,en
78d60ffcf,0.1,3.5,en
3cf9b501d,0.1,3.5,en
7efd5522d,0.2,2.4,en
6c61c33ee,0,1.4,en
e40290fa0,0.1,0.3,en
0644da7d9,-0.1,0.1,en
2e7d08fa6,0.3,0.3,en
17b2d4cd6,0.9,0.9,en
c62324387,0.1,1.8,en
89e43a001,0.4,2.1,en
4679d01e2,0.1,2.3,en
82b3d7fc6,0.8,0.8,en
4df3c8b8f,0.2,0.9,en
da8cfd914,0,2.1,en
148f526cb,0.5,1.6,en
42b3d53f8,0.5,7.3,en
f7eb5dd36,0.8,0.8,en
945a7a8dd,-0.1,2.9,en
e989ad83f,0.4,6.1,en
3e50a5575,0.8,0.8,en
5bb7dbfc2,0.4,2.1,en
5f0bfe5a9,0.3,1,en
23adab0a9,0.6,2,en
0c2549da5,0.2,2.7,en
6d18707ee,0.3,3.8,en
9c803d826,0.3,3.2,en
3c5a98448,-0.1,0.9,en
1b59f9f38,0.8,0.8,en
dbcf45977,0.4,1,en
0149d04e7,0.4,2.4,en
8b8489a24,0.2,0.2,en
fe41e15d5,0,1.7,en
6ad5aa95c,0,0,en
1ef3f5030,0,0.2,en
3eb7ac8c1,0.8,0.8,en
517f1dc1d,0.3,2,en
47d383f21,0.1,1.8,en
bfd38a572,0.1,4.8,en
95fc36030,0.7,3.8,en
a63c59c80,0,4.7,en
848338a56,0,0.7,en
6c2fa49e8,0.5,1,en
f1c03b3d0,0,0,en
ebb34fea1,0.2,2.1,en
400a15912,0.3,0.7,en
5e17c1fde,0.7,2.9,en
7e8101664,0.4,5.9,en
8a4c95abd,0,1.1,en
752c4af59,0.2,1.4,en
040736f83,-0.3,1.8,en
d4c6c89ab,0,0.2,en
09807c555,0.1,2.6,en
28484f496,0,0,en
60aca92c5,0.5,3.6,en
0b3deeb66,0.1,0.1,en
8f2daa8e3,0.3,6.7,en
debf8e7e9,0.7,3.1,en
da4b60344,0.3,2.3,en
2e35d4d3b,0.8,1.7,en
a972fe14a,0.2,2.8,en
68c69f5c1,0.2,2.8,en
50418fb29,0.1,3.3,en
6840e38e5,0.2,1.2,en
a4edd47eb,0.3,3.6,en
27b2c806b,-0.1,1.3,en
393e0c8a5,0.5,1.6,en
007bc1db4,0.4,1.8,en
13469fc6a,0,1.7,en
e1052f933,0.7,4.3,en
166947bb4,0.1,3.2,en
db5e33633,0.3,1.3,en
eb6c579d5,0.7,1.5,en
2f4b73413,0.5,2.5,en
a37b96d01,0.9,0.9,en
94dc20e92,0,4.4,en
7f6cdf26b,0.3,3,en
207c24fd3,0.3,3.8,en
e936b0102,0.2,0.7,en
d08cf8cb2,0.5,2.8,en
1b1fdfd71,0.3,6.3,en
52d65015d,0.1,0.4,en
f20fa5c38,0.1,2,en
97f8880f9,0.1,2,en
e9a47ac7a,0.3,5.5,en
7a6dbcbbb,0.5,4.7,en
a8e4a881b,0.2,1,en
839404d8c,0.3,6,en
5ff1a0cae,0.2,0.2,en
7cc040670,0.9,0.9,en
6b5c799b5,0,0,en
c260c7b3b,0.2,0.7,en
b5b9f6e99,0.5,3,en
b6c159277,0.7,3.5,en
a811da408,0.3,1.2,en
1e62a77e1,0.3,1.2,en
aa0d42c80,0.1,4.4,en
fce6f8dff,0.4,0.4,en
640683dd9,0.4,0.8,en
f892df3a1,0.3,0.6,en
db77fdb46,0.6,1.9,en
b48aa9d4a,0.3,1.2,en
12ceeda09,0.3,0.3,en
9c0f6076a,-0.1,2.8,en
89c7be602,0.5,0.5,en
43100edd5,0.2,3.1,en
e6a5867d8,0,2.4,en
a2b2ff582,0.2,1.7,en
c4718084c,0.8,0.8,en
37c68c4a3,0.2,2.5,en
ff14c3dbe,0.3,0.3,en
14398288b,0,7.2,en
f3ed20ed7,-0.2,2,en
1cd5acd7a,-0.2,1.1,en
5bd405bac,0.3,1.5,en
eee0b299c,0,0,en
369197890,0,1.6,en
f399cf0d2,0.6,1.3,en
3de1d3794,0.1,0.1,en
82d0651f3,0.5,1.5,en
08f038689,0.2,0.6,en
172b6f611,0.7,0.7,en
228117dca,0,3.1,en
c35cc3520,0.5,3.7,en
cb867cac6,0,6.7,en
a6fd284f8,0.9,0.9,en
1945c0690,0.3,3,en
c220b4764,0.2,1.7,en
081199ea2,0.5,5.1,en
cd9c84ec2,0.1,5.7,en
55a754f92,0.2,5.5,en
b56b73e4c,0.2,1.4,en
73e1b299a,0.4,2,en
180b3f500,0.2,1.2,en
837574272,0.2,1.2,en
ae0535c8c,0,4.1,en
b984a461b,0.5,6.5,en
488a81168,0.1,0.3,en
3ba83a496,0.1,2,en
f861c3c77,0.7,2.1,en
1a38aecad,0.2,2.8,en
d24c7ab5b,0.1,0.5,en
0e52438a0,0,0,en
9dd3b3bce,-0.2,0.5,en
1b5af7749,0,1.9,en
f13ba84ac,0.4,0.4,en
d2fb45c15,0.4,3.7,en
1d41418f7,0.4,1.9,en
f05838eb7,0.1,2,en
872317673,0,6.6,en
4bdc7be69,0,0,en
cd9de4e83,0,3.3,en
f1afd4033,0.1,0.3,en
ca7aa9eec,0.9,0.9,en
f1164babb,0,0,en
25765058c,0,8.1,en
3fa341801,0,11.7,en
c3c27d97c,0.3,1.3,en
5ed94ddc8,0.6,1.8,en
a5a4c2890,0.8,2.5,en
9ebe2f16c,0,1,en
e2205b952,0.3,2.2,en
9c26f0fed,0.3,3.6,en
01e517961,0.1,3.9,en
6d75c2ccb,0.3,0.3,en
b1db9573c,0.5,1,en
581ce1910,0.1,0.7,en
f36876126,-0.2,0.7,en
99b55ee76,0.7,2.8,en
41ae99ff2,0.5,3.3,en
d042e55ce,0.8,0.8,en
1e83794bd,0.3,1.1,en
36ddc4f2d,0.1,0.9,en
4dc936ac7,0.5,2.3,en
e6989638e,0.3,2.4,en
3b3ce72d1,0.2,2.7,en
5e4c387b2,0.2,2.7,en
4e290a43a,0.1,8.5,en
0fd68ca16,0.2,3.2,en
22594186e,0.5,3,en
2ca38a180,0.3,1.9,en
3604fc814,0.9,0.9,en
c67d871e3,-0.1,4.8,en
ff6ff53c4,0.2,0.9,en
d57b8c2fe,0,2.8,en
6ab1ff108,0.1,2.9,en
8fcaaf6e0,0.5,2.1,en
87241775f,0.9,0.9,en
ca11826f9,0.1,0.1,en
75ee37fa5,0.4,2.2,en
9579ad7a1,0.3,2.2,en
b51d75d61,0.5,1,en
d7dd2c184,-0.2,0.2,en
dcc43d4ab,0.1,2.9,en
77653ab79,0.1,0.2,en
52abcc0fe,-0.1,4.8,en
1fce53107,0.2,0.8,en
0b90767fa,0.1,1.2,en
94f353c2f,0.5,2,en
bd881326e,0.3,2.7,en
015c353ce,0.2,4.8,en
f32a2c20a,0.2,4.8,en
8143d5d0c,0.2,2.3,en
42331ae6f,0.2,3.9,en
a31508650,0.1,0.5,en
308eda964,0.1,0.5,en
eba773cbe,0.1,0.3,en
25bdd7d90,0.1,3.7,en
88cc4d5af,0.8,1.7,en
d7c6e0401,-0.2,1.2,en
a7d44898b,0.2,2.9,en
f972a14d5,0.3,2.6,en
7977491da,0.3,3.9,en
a8e79c8c4,0.5,2.3,en
7f78266ab,0.3,3.1,en
63fda9824,0,2.5,en
2b446dd3c,0.1,1.6,en
73ae816ce,0.2,3.2,en
ec780b913,0,0.1,en
51c04983b,0.9,0.9,en
14a16b96e,0.6,0.6,en
69b2e9f3f,0.4,7.3,en
176ef71db,0,16.7,en
b88fa24c2,0.2,5.8,en
cf020a716,0.7,3.8,en
c15c93964,0.4,2.2,en
3d277ebe6,0.4,1.4,en
02adb269f,0.1,2.9,en
9cf741863,0.3,2.3,en
cb492add6,0.1,3.5,en
7b70b7048,0.7,1.4,en
17ba9f283,0.4,2.5,en
57b57989d,0.3,2,en
fe3950458,0.1,0.9,en
6945dbebb,0.1,0.1,en
11a993099,0.2,2.9,en
d083a22c5,0.2,0.5,en
c234e165f,0.3,2.7,en
8c7949266,0.3,2.7,en
9dfee7db3,0.3,3.3,en
26c1fc882,0.2,7.2,en
01186c9fc,0.5,1,en
53ef098c0,0.6,1.8,en
bc8bbffa4,0.7,1.4,en
6bd1fee01,0.7,1.4,en
5f9abe87c,0.6,1.2,en
412b93160,0.4,4.1,en
624b5493f,0.4,1,en
0f544b558,0,4.6,en
d0277b9d3,0.4,2.5,en
e65a26822,0.4,2.5,en
88bc9864c,0.2,1,en
160dcaec8,0.2,1.4,en
7b3332622,0,1.9,en
8e1858e7f,0.6,1.8,en
590a78f0d,0.1,5.3,en
80af6d9df,0.2,4.7,en
7abe9a0a1,0.4,2.4,en
a24bb77d1,0.2,1,en
ffe7f0b70,0.3,4,en
8ea9bb5d9,-0.3,2.5,en
79d1b0215,-0.2,0.2,en
35df10380,0.2,6.3,en
c444c2936,0.5,3.2,en
746fb982c,0.5,1,en
6eb34434d,0.5,5.2,en
675bb16b8,0.2,2,en
70c811b9d,0.2,8.6,en
0f9697729,0.5,1.1,en
79420447a,0.6,6.3,en
6f36088f5,0.4,1.4,en
aa328a5ba,0.1,0.1,en
79318b69e,0,0.5,en
25079d00a,0.5,1,en
7b5bee232,0,2,en
b5c41169c,0.1,2.2,en
8079e3a1c,0,8.3,en
ff5158511,0.5,2.1,en
f4cff3785,0.1,0.2,en
0e23c4abd,0,0,en
c4a2fd15a,0.8,1.7,en
b00e4262e,0.4,4.5,en
c7fa60cfb,0.4,2.1,en
0abff77fe,0.4,2.3,en
f096fcbc6,0,1.6,en
18b2da498,0.4,3,en
e15353d1b,0,0,en
78fd8ce0d,0,0,en
cc7d90ef4,0.3,2.9,en
6a72cfda7,0.3,1.3,en
3c79a5547,0.4,3.6,en
f584e226b,0.1,1.3,en
092a37bcf,0.3,2.7,en
9f2948e8e,0.1,0.8,en
16f74099a,0,0,en
9c70eee7b,0.2,2.8,en
dde9d290a,0.9,1.9,en
623138a05,0.4,1.3,en
a5965cea5,0.9,0.9,en
b077aa9ee,0.2,0.8,en
d90bd59c3,0,1.6,en
f2472c8dd,0,2.4,en
2a64c0560,0,1,en
9c996aee9,0.3,1.1,en
4ba068d30,0.8,0.8,en
ff498c903,-0.1,1.7,en
84b36d951,0.2,0.5,en
53cd20574,0.1,2.4,en
7f3895a04,0.8,0.8,en
452a50855,0.3,0.3,en
b859b9fa0,0.6,1.8,en
9942bce62,0.3,1.6,en
cab545282,0.9,0.9,en
d768c4324,0.9,0.9,en
620796ee7,0.2,4.6,en
81c442177,0.5,3.2,en
776354931,0.2,2.7,en
b46b4419a,0.9,2.8,en
4068b452d,0,1.8,en
107c49414,0.3,1.4,en
42137817c,0,0.6,en
fe4bb01a6,-0.2,0.9,en
97f683e04,-0.1,4.5,en
36b7411f9,0.1,2.3,en
6b7be833c,0.2,2.7,en
322244807,0.1,0.2,en
26365df53,0.1,0.2,en
d5052e2a9,0.1,4.7,en
e69df38b4,0.1,1.4,en
5adb9d9b3,0.2,1.8,en
ecc77653a,0.1,2.3,en
307b61689,0,0,en
188f8b07e,0,1.9,en
752eb9714,0.2,2.5,en
3d97fa45c,0.6,1.9,en
1d1451061,0.3,1.2,en
47a5a9516,0.4,1.3,en
6be53d844,0.2,0.2,en
650f2854b,0.6,4,en
2ba019cb8,0.8,0.8,en
6ae4fc251,0.9,0.9,en
a18843d35,0,1.5,en
2ba9dfe93,0.3,1.3,en
afa46c13d,0.9,0.9,en
4ea111bbe,0.9,0.9,en
976336c52,0.9,0.9,en
bad8f7276,0,0.3,en
11a337bfa,0.4,0.8,en
2aac4b61a,0.2,3.1,en
0d7c5b6f6,0,7.3,en
958a86135,0.8,0.8,en
e9dec895b,0.2,8.4,en
8dde63c12,0,1.6,en
a5dc02b69,0.1,4,en
9cbc1fb81,0.2,2.6,en
4d8b93dd1,0.9,0.9,en
dea0253b6,0.3,4.1,en
e73545fe5,0,1.5,en
9e876d171,0.3,3.7,en
64da323a1,0.2,0.5,en
15dbf64f0,0.5,2.7,en
6a07fdc22,0.1,0.8,en
a03da4900,0.2,0.8,en
519bc8382,0.4,5.8,en
0d55c2e2b,0.3,2.6,en
c680a5bbb,0.2,0.5,en
09db544ea,0.2,6.7,en
feff505f1,0.9,0.9,en
2d584af81,0.3,3.1,en
b37af97a8,0.8,0.8,en
c64f86015,0.8,0.8,en
6a54a03db,0.6,4.5,en
2630db5dc,0.3,4.5,en
199277f1a,0.1,4.7,en
794806010,0,1,en
3b4ac67f0,0.3,1,en
ca35f4b19,0.1,0.2,en
bd9d521c5,0.1,1.2,en
aa7395687,0.2,1.1,en
12ffabf23,0,0,en
881580d4b,0,0.2,en
546a913cc,0.4,4.1,en
648727065,0.9,1.8,en
184a51562,0,2.4,en
87975de34,0,0,en
61f95d269,0.4,2,en
21f095582,0.4,2,en
1652a3e1e,0.2,0.6,en
b77b75f2d,0.4,1.6,en
d77a6813d,0.3,1.6,en
607744326,0.2,1,en
40713e16a,0.8,0.8,en
113204c87,0.2,1.2,en
6d7e560d9,0.4,1.4,en
42ea2e045,0.2,0.2,en
e585b064b,0.3,3.2,en
f4a6e9cec,0.1,0.4,en
e1262c956,0.7,2.2,en
4bb0c8226,0.3,2.5,en
da84db2f7,0.7,1.4,en
86855ddfd,0.2,6.7,en
2cf4994e7,0,0.7,en
ee2d66134,0.9,0.9,en
1cdf69df6,0,1.2,en
cc5892ce1,0,0.5,en
13b807376,0,0.5,en
fc710f1e8,0.3,3.1,en
a64ca36ca,0.5,4.7,en
24e2e049e,0.1,0.1,en
5daea1779,0.2,0.9,en
72e9e5442,0.4,2.1,en
e3427692e,0.4,1,en
7b9b65bde,0.3,2.6,en
78ccb8039,0.5,4.6,en
310c3f884,0.3,0.9,en
29c50ee9a,-0.2,0.6,en
9183ef863,0.1,2.7,en
574919b00,0.4,1,en
9550556bf,0.4,7.7,en
b7dda91fe,0,3.1,en
ffd2e82a9,0.7,2.8,en
0e920f96d,0.8,0.8,en
cfceafa8a,0.2,3.3,en
8ff2c63c4,0.5,1.9,en
a819792f7,0.7,3.9,en
2d8b42d21,0.2,1.1,en
6c5079e85,0.2,2.1,en
37e2f042b,0.6,2,en
7991808f5,0,1,en
534fff3cf,-0.3,0.6,en
ed97d1485,0.6,1.8,en
9f56880b6,0.2,2,en
9dbcae6f7,0.6,4.9,en
47ecc7ef4,0.4,2,en
fb1adae2d,0.1,0.5,en
ff4d9a3c6,0,2.9,en
40843af1e,0.6,2.9,en
8ff587b75,0,2,en
157f9809a,0.3,0.3,en
1683f03de,-0.7,0.7,en
0e783a2e1,0.1,0.1,en
7cfaaa67a,0,2.8,en
2c281057a,0,2.8,en
add2629da,0,2.8,en
083787e4a,0.3,2.7,en
251b3b086,0.4,1.8,en
3069e2d3c,0,0.2,en
1f6fe20fc,0.3,0.7,en
1819e298c,0.1,0.1,en
8bbf5133b,0,2,en
21b5e3d22,0.1,3,en
8ad784999,0.2,5.8,en
e3fa09b97,-0.1,2,en
c32f8daca,0.1,0.2,en
6f512ee65,0.6,2.4,en
38733d0a1,0.6,2.4,en
1cd8131cd,0.8,3.5,en
283c4248e,0.8,3.5,en
b38e94f39,0,2,en
93a9cf943,0.9,0.9,en
6f5eab89b,0,0.6,en
0a13e47c3,0.2,1.3,en
e74a85e34,0.2,1.3,en
ec8411943,0.3,0.9,en
838c5c399,0.1,0.9,en
23ce26e85,0.1,0.2,en
5b4a22c83,0.4,0.9,en
c61869b9b,-0.2,2.1,en
6afc6acee,0.9,0.9,en
687c0c2cd,0,0.2,en
474ee7e00,0,2.2,en
f3b52a69c,0,17.7,en
15dc4c629,0.5,2.2,en
298feb02b,0.1,2.1,en
189637f90,0.3,1.7,en
073484a7d,-0.2,1,en
8fa1c5c38,0.6,2.6,en
2107c9788,0.2,2,en
9b93196dd,0.9,0.9,en
be7fbd988,0,0,en
a7a44933c,0.6,2.8,en
bf458a7d4,0.1,2.1,en
b121d3be8,0.6,2.5,en
fa1badbb7,0.6,3.7,en
f261c9968,0.3,1.8,en
7bfe2d68f,0.2,1.2,en
8c3d81083,0.1,0.3,en
d58c146d6,0.7,0.7,en
3ca057824,0,1.2,en
56e3f3baf,0.1,0.1,en
b2264970a,0.7,1.4,en
bd4500e6c,0.4,2.4,en
1cf66aed4,0.3,0.9,en
a6b0179fb,0.9,1.8,en
2f8890a94,0,0.2,en
fbb8a0267,0,0.2,en
39d055888,0.5,1,en
bbeecce76,0.5,1,en
87f9ef7a5,0.3,2.5,en
d17343468,0,4,en
4b628f538,0.8,0.8,en
739cd2d34,0,2.8,en
0d635d0b4,-0.2,0.8,en
a4c903a3d,0.1,0.1,en
cbf4de1e8,0.3,1.6,en
7.54E+14,0.4,4,en
899859c9b,0.2,2.5,en
7b4ff27b3,0.1,2.1,en
9a7a99c23,0.6,2.5,en
f09d025a9,0.3,1.4,en
964dd458f,0.2,1.5,en
3a6197f6d,0.3,5.2,en
999d24492,0,2,en
f7f769c37,0.1,1.6,en
58b069530,0.2,1.2,en
8bb34f0bd,0.8,3.2,en
74c161846,0.9,1.8,en
3d13aab91,0.2,3.6,en
d6aa53be7,0,0.4,en
8d91ae666,0,0.4,en
a640f7cf6,0.9,0.9,en
b3bd4c99e,0.3,1.1,en
08b454900,0,5.9,en
f70571a3a,0.3,1.7,en
f05dae9bb,0.2,1.8,en
0d20efa95,0.7,2.9,en
349fe9b9b,0.5,0.5,en
4a6dc2b1b,0.3,3.9,en
cb8d79ada,0.2,0.8,en
74b73209e,0.2,0.8,en
106128c56,0.8,2.4,en
b2d35633c,0.2,3,en
20e75472d,0.1,1.5,en
65dd20146,0.1,1.5,en
7ef8c54ee,0.5,0.5,en
a21b6c40a,0,0,en
14ee9a2bb,0.5,4.3,en
5fcd44bf9,0.2,3.7,en
faa9b9b84,0.3,1.9,en
9f3fe015b,0,0,en
b714e611f,0,0,en
e16882f44,0.3,2.7,en
887b5144a,0.5,0.5,en
923a7163c,0.2,1.3,en
c50a42095,0,3.4,en
55295d374,0.8,0.8,en
52d336af0,0.2,1.1,en
5cfd4e3bb,-0.3,2,en
2040d593c,0.1,1.3,en
840fbaeba,0.8,1.7,en
08f8df31d,0.3,4.4,en
5c89ffa58,0.3,4.4,en
6231ed9b3,0.2,10.6,en
0adebbf21,0,1.7,en
93f620b68,0.3,1.6,en
0a20eaed8,-0.3,4.6,en
463706ace,0.2,2.4,en
af9eac2be,0.2,2.5,en
ef1c393e4,0.3,0.9,en
00bfa5da9,0.3,0.9,en
4cfd979dc,0,2.9,en
9951dff79,0.1,2.2,en
0e61fe015,0.3,1,en
4e33faa32,0.1,2.3,en
3ed60e624,0,0,en
5b4e331cf,0.3,2.8,en
f04c098ed,0,2.1,en
029c248a5,0,4.1,en
04a555b91,0,0,en
71e96f977,0.1,4.4,en
16e922149,0.1,1.4,en
5cc86be4e,-0.4,0.8,en
8ccaceef5,0,1.1,en
3083ab744,0,0.1,en
c8519aacb,0,2.8,en
b558d016b,0.3,0.3,en
1c9a2baf6,0,3.4,en
903a75804,0,0,en
b42873eb7,0,0.3,en
b8fda5b3b,0,2.2,en
e3acd4da3,0.6,2.4,en
79ace4e40,0.3,0.3,en
12b1bce04,0.3,2.6,en
a80687cf1,0.9,0.9,en
410707dda,0.4,0.4,en
c5c51218f,0.1,2.3,en
cbbf3acfc,0.2,2.3,en
bce639e60,0.8,0.8,en
4cc05c35d,0.3,2.2,en
3bf71f7b1,0.4,0.4,en
840949648,0.2,0.6,en
427755203,0,0,en
0d4e58071,0.5,1.7,en
856005eae,0.4,2.8,en
93692767b,0,0,en
960de1fad,0.5,1.6,en
a04923326,0.3,2.9,en
29edf6e20,0.3,0.3,en
c906d6c03,0.1,1.9,en
971c160c7,0.5,1.1,en
c160e581a,0.6,1.2,en
828f48390,0.1,2.2,en
f0a7a4dfb,0.1,0.3,en
476b3dbe5,0.3,3.6,en
e6151d695,0.2,2.2,en
97c58d897,0,0,en
84222fa53,0.4,2.5,en
87b753139,0.1,2.4,en
39a784870,0.3,1.1,en
4140b3b5a,0.2,6.5,en
156ab0f97,0.5,1.6,en
6ada9811e,0,0.3,en
af49cf598,0,0.1,en
ea1318971,0.4,3.2,en
acdf99f98,0.1,1.6,en
dc1b809db,0,0,en
a7a94dd33,0.1,4.4,en
a8cfbf446,0.7,0.7,en
6ebcc7756,0.3,2.4,en
53a451386,0,2.5,en
2455effb8,0.3,1.1,en
4d279eb58,0.1,4.2,en
ee3543995,0.7,0.7,en
5e54f4e06,-0.1,0.3,en
c634af483,0.4,13.2,en
f7a134121,0,2.1,en
9ce816de6,0.6,1.9,en
cd067a495,0.4,2.1,en
a631eba2c,0.2,2.8,en
91697ee90,0.4,2.4,en
182faa94d,0.4,1.9,en
7a5091ca2,0.2,6.6,en
fe790ba60,0.1,0.1,en
bd7f07424,0.1,1.9,en
08e703dfc,0.3,4.2,en
7fea70079,0.1,3.1,en
8cb067b2f,0,1.8,en
81f1d4d5c,0,3,en
aa2a3d9c7,0.1,0.7,en
d7d371a3d,0.5,1.5,en
c14ddf8a0,0,0.1,en
45408f88d,0.3,0.9,en
b6a16ab86,-0.1,4.8,en
15a828f9d,0.1,1,en
a31d58f0a,0.8,0.8,en
acada131d,0.8,0.8,en
9351d5173,0.7,3.1,en
ec2b6c036,0.1,1.9,en
01bcfcde8,0.4,1.9,en
fbcea110f,0.1,0.3,en
5ddfaab43,0.2,3.8,en
1f7c7c248,0,0,en
90bcfd0e4,0.5,1.1,en
6c692e208,0.6,2.6,en
88fa13291,0,0.2,en
7494b6aa9,0,0.2,en
fe5ed81fd,0.4,1.8,en
fc7b01af6,0,7.9,en
34221a4f8,0.3,2.2,en
cd89328a8,0,2,en
d583d44d2,0.1,5.9,en
2566ab3a5,-0.7,0.7,en
1c59513dd,-0.9,0.9,en
3099254c2,0.6,4.7,en
100aed9a3,0.1,0.1,en
24be8e826,0.2,2,en
8af959627,0,1.9,en
5eacd0a22,0.9,0.9,en
5bf976dd7,0,0,en
38c82bfc5,0.2,0.2,en
d72dafbea,0.8,1.7,en
cd8e8d7a1,0.2,1,en
b446053b6,0.9,0.9,en
244cca93e,0.3,2.7,en
ab6c8aca6,0.6,0.6,en
4c3a2c536,0,0.3,en
a2cd5b78a,0.8,0.8,en
3d889fe46,0,0.2,en
9dca0bf20,0.9,0.9,en
225d2e242,0.1,5.3,en
a8df693c0,0,0,en
6fdb43f0b,0.3,4,en
0ac279a25,0.3,3.7,en
8ef276c3b,0,1.6,en
21cc6a743,0,1.6,en
0c9133a83,0.2,2,en
c9e86cf3c,0.3,2.2,en
d7d0b2194,0.1,7.5,en
68eacf03e,-0.7,0.7,en
9614a6b17,0,0.8,en
af005c575,0.4,2.3,en
e0e604fc2,0.2,1.8,en
85a0bad4f,0.1,0.1,en
8d76a1b7f,0.4,4.3,en
2a9a33d29,0.2,7.1,en
0327b8e94,0.1,0.3,en
90dc0d83f,0.2,3.4,en
6d994c50c,-0.6,0.6,en
9a447e958,-0.7,0.7,en
c6d7271e8,0.1,2.3,en
679dad3c6,0.3,8.1,en
120ae4dd3,0.4,2.7,en
99a994cb1,0.3,1.2,en
2a06a5244,0,0,en
fc5f63812,0,1.8,en
8773f250c,0.1,2.3,en
696b615fb,0,1.2,en
82ea3883e,-0.2,0.2,en
04a5f717a,0.2,0.7,en
884b9a6ec,-0.1,1.1,en
115a4b208,0.1,0.1,en
f594a2e18,0.4,5.6,en
7e8bab7a5,0.5,3.3,en
302eb3771,0.2,4.4,en
0d305f8c2,0.4,1.8,en
a77d17ef8,0.2,2.3,en
